"","cl1","cl2","cl3","cl4"
"CDH8",-0.00293570516526403,0.000484098453795377,0.00104541153764046,0.0010050131802144
"CDHR1",-0.0266047665942645,0.0268952974445904,0.0305742828829421,0.000850825918199479
"CDHR2",-0.00935658501356913,0.00714154219636505,0.0101423425958488,-0.00101679223315452
"CDHR5",-0.00786414775240504,0.00612440140593639,0.0222476117653363,-0.000607482744050502
"CDIPT",-0.00139144654460224,0.00535927132511881,-0.00130261831973835,0.00418387272476626
"CDK1",-0.00576259929336088,-0.0148634084016238,-0.00985495926124707,0.0185476884282955
"CDK10",-0.00617735164651425,-0.000340784175695024,-0.000846083487539227,-0.00222765366479354
"CDK12",-0.00539556473403291,-0.000439710368128926,-0.00292043076933626,0.00842819893812024
"CDK13",-0.00662977698481897,0.00953628656868294,-0.00414480696806568,-0.00223115003749466
"CDK14",0.0208134568543082,0.0080538200548994,-0.00533595484561558,-7.52646827720785e-05
"CDK16",-0.00358680465656777,-0.00226156634248422,-0.00479727638317079,0.00420834640606726
"CDK17",0.00541080895267427,-0.000492577723225855,-0.00173648019862883,0.00467462438548039
"CDK18",-0.00455604280056043,0.000473939792737552,0.00103135162558675,0.001926461384431
"CDK19",-0.00221054682027204,0.00733416840885308,0.000912100668870957,0.00460374576809585
"CDK2",-0.000421599940529391,-0.00685953124856584,-0.00502591822829877,0.00845746795050203
"CDK20",-0.002168669500388,0.00390813244476472,0.00204110398720577,0.000448001049251512
"CDK2AP2",-0.00189904827107414,-0.00819874667425081,-0.00334029823705588,0.00333265658972983
"CDK4",-0.0028399805565725,-0.0014490602520598,-0.00514975404536368,0.0101625505323866
"CDK5",-0.00373731784630892,-0.000255480135277108,-0.00307554190857321,0.00587789676227952
"CDK5R1",-0.00206474068555149,0.00374534223679347,-0.00676260865623745,0.00656923526441784
"CDK5R2",-0.0022846236615538,-0.00424406444301394,-0.000835259560869207,-0.00526246902786322
"CDK5RAP1",-0.00952125785084382,0.00486409243432265,-0.0067845367642193,0.00712236815522369
"CDK5RAP2",-0.00150723629486798,-0.00535881774135849,-0.0033682174053745,0.00109356608336031
"CDK5RAP3",-0.00445649281797816,-8.09936732642433e-05,-0.000269399621530052,-0.000467867587063901
"CDK6",-0.00347446269250714,-0.00170667365194097,6.96328036003738e-05,0.00153965255257791
"CDK7",-0.000363047020753684,-0.00564102036304075,-0.000963103073799712,0.00670114876409341
"CDK8",-0.00384121727380962,0.0113460384550616,-0.00295976984064423,0.0141845541086822
"CDK9",0.00206290831168565,-0.00711853958960898,-0.00248230087521047,0.00278853135956405
"CDKAL1",-0.00421297417195328,0.00203472496360656,0.000244103555998309,0.00365794027656412
"CDKL1",0.00273151706373574,-0.00586714118948275,0.00614787420423073,-0.001554473150104
"CDKN1A",0.00780055927926231,-0.00591860645059697,0.0107611903198471,0.00223923627958791
"CDKN1B",-0.00437662741211035,0.00816303978224286,0.00342239379849142,0.01191130960561
"CDKN1C",0.00880114538592744,0.0088136137699401,-0.00713740478944664,0.00363179757389707
"CDKN2A",0.0052033184261069,-0.00240813454293876,-0.0101140012324322,0.0011247067932413
"CDKN2AIP",-0.00069644438638199,-0.0011507905198967,0.00218639570481639,0.00730273787911807
"CDKN2C",0.00472074457214281,-0.00284591153541295,0.00486356949762918,3.95556466287311e-05
"CDKN2D",-0.00018771076952231,-0.00339012820888017,-4.01086227885544e-05,0.00665685853588886
"CDKN3",-0.00129366105829087,-0.0172856513181859,-0.00767428389270111,0.012693977387403
"CDO1",0.0074656205116613,0.00956257966554947,-0.0020660496120851,-0.00160398374037643
"CDON",-0.000343844250218394,0.0069306317794262,-0.0033188283086825,-0.00164159815268286
"CDR2",-0.000796320549160383,0.00479949848966716,-0.000461865034939987,0.00638726275506422
"CDR2L",0.00995854330768262,-0.011474892978731,-0.00790999360177131,-0.00047008428349467
"CDS1",-0.00792425740306526,-0.00513033494536786,0.0135939017377115,0.00592951061278943
"CDS2",-0.000768002940631588,0.00654435273140308,-0.000243131761641804,0.00133050667770779
"CDT1",-0.00794664302289694,-0.011773739783384,-0.00799441381557265,0.00190309916910815
"CDV3",0.000560123767437301,-0.00563167370777959,-0.000688445987764723,0.00651091819619693
"CDX1",-0.0134259625691243,0.00215039344824638,0.0236527036749791,-0.00066743609461577
"CDX2",-0.019475456244661,0.0167824181944585,0.0227561971713686,0.00848611898731971
"CDYL",-0.000854490136611265,0.00466152496374907,0.00435605534916654,0.00429288575420913
"CEACAM1",-0.0073705150347945,0.0106932940428619,0.0170036294958173,0.00483334972440117
"CEACAM3",-0.00232508776026532,0.000263717421552206,-0.000528997637263903,0.000849277794116417
"CEACAM4",0.0004790186192874,0.00132716041289437,-0.00166688523624977,-0.000403975857451178
"CEACAM5",-0.0113789881483886,0.0115485606690979,0.0224322252910291,0.00288799240669378
"CEACAM6",-0.00802827744823098,0.0135674529283646,0.00617036610777522,0.00606118790856079
"CEACAM7",-0.0126981639142385,0.0107987807833163,0.0520683800848367,0.00187161830728949
"CEBPA",-0.00966517364030712,0.0111095089833307,0.00938035754111288,0.00622090874571897
"CEBPB",0.00283517892641841,0.00703824523055967,-0.00874791787612456,0.0105102123945316
"CEBPD",0.0038879179778467,-0.00302043468022985,0.00164748928036918,0.000955829748742106
"CEBPE",-0.00095241788927163,0.00153573634749507,0.00149621399318286,0.0010016639000472
"CEBPG",-0.00605202718307597,-0.00116921992852952,0.000940919953114995,0.00679154846902451
"CECR1",0.0240694081405472,0.00381093787434125,0.00427338758892743,-0.00161800189719753
"CECR5",-0.00313598650133579,-0.00918462144927436,-0.00204201160753748,0.00557359721901752
"CEL",-0.028587825292244,0.0627278248267336,-0.0140543405286246,0.0184564756877424
"CELF1",-0.000322027384631797,0.000692371742031984,-0.0052991709571856,0.00444528130554834
"CELF2",0.0020843638297018,0.00305469152298806,0.0103248855339186,0.00201782814945179
"CELSR1",-0.00404596162989064,0.00293568694089163,-0.00349341152266183,0.0007382246327472
"CELSR2",-0.00361270095266437,0.000700033024739048,-0.00505924075537209,0.00233089709847553
"CELSR3",-0.0109371175746921,0.00615875340259985,0.000263722222254298,0.00227821803570527
"CEND1",-0.00274668489679493,-0.000898290802777992,-0.000706304579027313,-0.00349526847031537
"CENPA",-0.00573672913410329,-0.00948115466285163,-0.00599648580535416,0.014170246817127
"CENPB",-0.00141136493002087,-0.00124383013764329,-0.00224484342166151,0.00421184405461316
"CENPE",-0.00529974513907153,-0.011806774138617,-0.00702466051394078,0.00809846890516788
"CENPF",-0.00694674179420841,-0.00924493304700603,-0.0093465381850717,0.0108444799060839
"CENPI",-0.00589535666933538,-0.00435253798296906,-0.00768212988719592,0.00953278239356073
"CENPJ",-0.00825661635108287,0.00414093637425146,-0.00917235376602323,0.00570366502036622
"CENPM",-0.000782264963751657,-0.0231998160972373,-0.00430934018024969,0.00234890896331517
"CENPQ",-0.00250444059672248,-0.0013516949289195,-0.00291929328627657,0.0105195167741642
"CENPT",-0.00189040919531667,0.00444955819227198,0.00237212278787644,0.000924596464149288
"CEP104",-0.00378211352901864,-0.00122442384843066,9.40175616576991e-05,0.00294598657735754
"CEP112",0.000896449521141948,0.0117329242523411,-0.00284278155215041,0.00613256442014225
"CEP135",0.00217135303437453,-0.00731673712914581,-0.00613176213686087,0.00240963554222237
"CEP164",-0.00313031380523893,0.00594050245744361,-0.00762984189623139,0.00107819748799839
"CEP192",0.0003014687567876,-0.00854092897775326,0.0040193111737872,0.00344942461040444
"CEP250",-0.00847175871296427,0.00539580749654269,-0.00480959322347872,0.00417433698439315
"CEP290",-0.00239964026932894,0.0033994266221013,-0.00108547922579548,0.00277748414774058
"CEP55",-0.00338930678955837,-0.0185301772504862,-0.0114384187178322,0.0165517039625316
"CEP57",-0.00442161718377596,-0.000857967162979072,-0.00153048695031844,0.0042595953743267
"CEP63",-0.00109208789341597,0.00322952236924801,0.000528070601531195,0.00310553843948251
"CEP68",-0.00523874591903577,0.0144499212944205,0.00757452191352797,0.0043811650336092
"CEP70",-0.000132436958119928,-0.00846092445240121,0.00929070260937455,-0.000288427656468212
"CEP72",-0.00391248237708275,-0.00582780222048758,-0.00681297721043052,0.00631504194145322
"CEP76",0.00172929247804486,-0.0143454223483178,-0.000213339693513121,0.00909021425172939
"CEP97",0.00191633927410705,-0.00508567512661391,0.000317067717904505,0.00201094771922126
"CEPT1",-0.00216624513922102,-0.011620080976917,-0.000397853957386651,0.00213802684513431
"CERK",0.00126664297159137,0.013516272205229,0.000215184270099865,0.00421856807130588
"CERS2",-0.000607514903007422,-0.000298722628456574,-0.000940136327688507,0.00581920734774744
"CERS6",-0.00786464828109775,0.00250647816204468,0.0069185221914186,0.00267460654399139
"CES1P1",-0.00519301139021934,0.00483193179333742,0.0022078563650974,-0.0059538926440936
"CES2",-0.0106508090468019,0.010192888952768,0.00865946938472047,0.00370178446515362
"CES3",-0.00844248100426722,-0.0094392712557708,0.0242405279397209,-0.00803000949538913
"CETN2",-0.00167605103627324,0.00404510430108373,-0.00369170409658655,0.00725946701956631
"CETN3",0.00027250426553533,-0.00481905470504277,-0.00144155777194185,0.0129281155720456
"CETP",0.00520664629269766,-0.000599999073635461,-0.00213712260198785,-0.0061246003010184
"CFB",0.00222405077864421,-0.00690330147443426,0.00504018130327943,0.00295380240586966
"CFD",0.0166852044631891,-0.0145803907302821,0.00578055318717856,-0.0053260687319752
"CFDP1",-0.00323299324868526,0.00458871120549382,0.00239619654398535,0.00685889305470571
"CFH",0.0306794246523291,0.00275035898397102,-0.00670060883294739,0.000466834584886989
"CFI",0.012610722401094,0.00202728805043177,0.0126705694509438,0.000504827423759713
"CFLAR",0.00525786683243592,9.84277412154249e-05,-0.00406557555894941,0.00454767884805269
"CGGBP1",0.00107358740340777,0.00304414472310772,0.000599763000698309,0.00220113386489593
"CGREF1",-0.00955469373823284,0.00798780719443524,0.00107659229165084,0.00733877667879804
"CGRRF1",0.00601980502931876,-0.00314587098305301,0.00134587546678322,0.00239449429664087
"CH25H",0.00937755303323339,0.0223145643920365,0.0154896387898843,0.0025518312964601
"CHAC1",-0.00353682036188347,-0.0093788865863238,-0.00828837450892506,0.00441314854481227
"CHAF1A",-0.00387965432565405,-0.00718985723982991,-0.00588060287845638,0.00117601728664068
"CHAF1B",-0.00191873703937087,-0.0158026499063069,-0.00308288995634468,0.00536994987912192
"CHCHD3",-0.00393152607016866,-0.000408947843202407,0.000756870385365149,0.00479320088233573
"CHCHD7",-0.00607660732434934,0.00442301706667852,-0.00256649264074265,0.0129438165322464
"CHD1",-0.00135126009843061,0.00200867553689918,0.00079241790088727,0.0082116922743713
"CHD1L",-0.00180218162229671,-0.00660049085552298,-0.0025266429402402,0.00102118803652343
"CHD2",0.00246606599820679,-0.00268039503161529,-0.000658432025860969,0.00270266835335143
"CHD3",0.00512601886795723,-0.0020763247746098,0.00262064993296378,-0.00120220570263576
"CHD4",0.00146994296296246,0.00414385940497168,-0.00208807276819591,0.00399703495883309
"CHD7",-0.00949535833613037,0.00442470519892424,-0.00220419117543765,0.00033412528848559
"CHD8",-0.000495701543917406,0.00274711011266582,0.000859848075661041,0.00145771038637272
"CHD9",-0.00212553355165855,0.00704330232098341,0.00801966583855952,-0.00125547531882236
"CHEK1",-0.00406963325054449,-0.00852098275758963,-0.00872007009333204,0.0152344395422207
"CHEK2",-0.00606497423092709,-0.00632227389451071,-0.00561571627877621,0.00611711765415476
"CHERP",-0.00648289114559484,-0.00257616024604337,-0.00369498574430645,0.00668377679569483
"CHFR",0.002317922488392,0.0120316944897291,0.00625539618154301,0.00270091676496657
"CHGA",0.00174068666797059,0.00728290325540315,0.0181809240977422,-0.00583430403302894
"CHI3L1",0.0263136014383161,0.00234237602131734,-0.0128321769671428,0.0064516016971434
"CHIC2",0.00647572569338096,-0.00142572187529342,0.00372973778146454,0.00760079579875939
"CHKA",-0.00752054376337944,0.000745966938115351,-0.00261536708778866,0.00587882870843699
"CHM",-0.00192349565764342,0.00486885183440838,-0.00082176699978167,0.00319336873976346
"CHML",-0.00296241928171912,-0.000290082842712681,-0.000918956941855789,0.00801754355552109
"CHMP1A",-0.00331129869748602,-0.00103125991932089,-0.00113010418324827,0.00204059963853403
"CHMP1B",0.00398720516488933,-0.00461764668417905,0.00885574326024345,-2.52024954825984e-05
"CHMP2A",-0.00159467582553528,0.00143505574961744,0.00516817582889308,0.00592055196189912
"CHMP2B",0.00162913763765651,-0.0045852379157397,0.00264898099529042,0.00909295160344537
"CHMP4A",-0.00111394636925058,-0.00464123958471312,-0.000435918263310256,0.00110754531324947
"CHMP5",0.00466091690369471,-0.00243534755084398,0.00328652944344373,0.00854607120976736
"CHMP6",0.0011202917902888,-0.000455136056796538,0.0014244797292209,-0.00284015032456955
"CHMP7",-0.000482461814302157,-0.00884126894038794,-0.00207971909399271,-0.00262833771075943
"CHN1",0.0241483431590908,0.00144669009517309,-0.000813890522025185,0.00302859504975886
"CHN2",-0.0196880799189925,0.031223389997234,0.00870480274035553,0.00848796546878513
"CHODL",0.00250520838571991,0.00938472983449156,-0.000844929916203402,-0.00455789583000086
"CHORDC1",0.000843884490098375,-0.00251598462185389,-0.0125908993680373,0.0142777310983751
"CHPF",0.00297431242510597,-0.00498855937375235,-0.00462993382924381,0.000361143474720979
"CHPT1",-0.00560293108939035,0.00458826351345818,0.00362631431684128,0.00769757583398996
"CHRD",0.00394449769272882,0.00462888321894014,-0.00188775451540628,-0.00267145113384988
"CHRDL1",0.0173897433536633,0.0261022583976235,0.000862711118695013,-0.0042601901524841
"CHRNA1",0.000738246464457583,0.00735014957885547,0.00643901285525369,0.000800449169511865
"CHRNA10",-0.000611137714470624,-0.00287428213968677,-0.000787915280677,-0.000622056607385361
"CHRNA4",-0.00537812945251928,0.000991144242330056,-0.00542209417280014,-0.0017998678111617
"CHRNA5",-0.00185382809971013,-0.00879990889494776,-0.00180550990407868,0.00731492534726997
"CHRNA6",-0.00253423719392535,0.00354228232406054,-0.00473646951499318,-0.000179233535884769
"CHRNA7",0.00599743233196038,-0.0097942151883705,0.00844223043017724,-0.0110458424436903
"CHRNB1",0.00300351733610525,-0.00208779558302962,0.00224327630442865,0.002160392754341
"CHRNB2",-0.00418227478491895,5.50200274143494e-05,-0.00163811462389982,1.91984243280516e-06
"CHRND",-0.00371970418898897,0.00272094070865474,0.000304015131342324,-0.00293913986077134
"CHST1",0.00565037913625435,0.00261251640147205,-0.00546843396155676,0.00121339920627929
"CHST10",-0.000885601648347325,0.00848607576589641,-0.00472865064760844,0.00212293204569104
"CHST12",0.0057249563494413,0.00183321485057152,-0.00459476652708197,0.00189293166881276
"CHST15",0.0241800160554733,0.0033302039580873,-0.00651770106459212,0.00102724447495936
"CHST4",-0.000674488213221344,-0.00923322246435319,0.00619922722470427,-0.00523544602768627
"CHST5",0.000143369109851633,-0.011557152265972,0.0228715024941605,-0.00239860721640098
"CHST7",0.0100779818092902,-0.00208215948355812,-0.00052341455348738,0.00405664648754419
"CHSY1",0.0117188065159503,-0.00697764666361415,-0.0107538211251118,0.00719552830744898
"CHTOP",-0.000940344988586432,-0.00325299196630903,-0.000578949737816132,0.0023550351766613
"CIAO1",-0.00162100677367604,-0.000972790790926895,-0.00431573723534998,0.00863790757952172
"CIAPIN1",-0.00288762596963628,-0.00490359941149763,0.00105806428433992,0.00493536689575234
"CIB1",0.00148118126683248,-0.0134011182345431,0.00382322458310112,0.00127204905246985
"CIB2",-0.00151542068376877,0.00417096732906896,-0.0017646030508579,0.000663350508771855
"CIC",-0.000164829580872421,-0.00186568416002329,0.000317772191002378,0.000312443984160677
"CIDEB",0.00760015015033464,0.000420581866643372,0.00667451403757772,-0.0058105542303483
"CIDEC",0.00551205318627179,4.65181095634257e-05,2.03090367959772e-05,-0.00568997959156685
"CIITA",0.00695106035339641,0.000539434458066934,0.000913754728109627,-0.00366598438399819
"CINP",-0.000232408966681227,-0.00616243902365954,0.000551640463038552,0.00160428731175746
"CIR1",-0.00183319534393245,0.00141948968915421,-0.000847263748579716,0.00358593645241874
"CIRBP",0.00393138874706359,-0.00300423498305599,0.00725850725141433,-0.00106833059312558
"CISD1",-0.000752531690975964,-0.00321320857614501,0.0035111164807771,0.00633738904406786
"CISH",-0.00239666938465505,0.00530597380327052,0.00449665685427643,0.00281456724354224
"CIT",-0.00515528889939114,-0.00597148366821205,-0.00187639466273504,0.00286502168719734
"CITED1",-0.000399625490724631,-0.0183583210225337,-0.00600349269765096,-0.00451729171457747
"CITED2",0.0107822478867015,-0.00181165996738505,0.00773249315367606,0.00547319796120418
"CIZ1",-0.00604958791518683,-0.00122859906929371,-0.00181348067937155,7.53261744367039e-05
"CKAP2",-0.00901127554364112,-0.000829797858947693,-0.00837742842459158,0.0173332170859937
